0.000000000000000000e+00,5.235987755982987046e-01
2.083333333333333218e-02,5.201967151965141145e-01
4.166666666666666435e-02,5.169174859926510823e-01
6.250000000000000000e-02,5.178405715811842391e-01
8.333333333333332871e-02,5.206435526966021188e-01
1.041666666666666574e-01,5.223543627822624380e-01
1.250000000000000000e-01,5.224842163564927811e-01
1.458333333333333148e-01,5.221086217205231916e-01
1.666666666666666574e-01,5.220644851207040249e-01
1.875000000000000000e-01,5.223709155844763474e-01
2.083333333333333148e-01,5.226830956124249861e-01
2.291666666666666574e-01,5.228039105481155913e-01
2.500000000000000000e-01,5.227815841642406980e-01
2.708333333333333148e-01,5.227392749949359985e-01
2.916666666666666297e-01,5.227325001370577429e-01
3.125000000000000000e-01,5.227445842056666070e-01
3.333333333333333148e-01,5.227476635849465092e-01
3.541666666666666297e-01,5.227371699453354781e-01
3.750000000000000000e-01,5.227242230153373859e-01
3.958333333333333148e-01,5.227186665261545073e-01
4.166666666666666297e-01,5.227236143513316335e-01
4.375000000000000000e-01,5.227379594260214146e-01
4.583333333333333148e-01,5.227594160468624906e-01
4.791666666666666297e-01,5.227865462080443226e-01
5.000000000000000000e-01,5.228194326749568965e-01
5.208333333333332593e-01,5.228584297215636001e-01
5.416666666666666297e-01,5.229026419681206406e-01
5.625000000000000000e-01,5.229501892108061600e-01
5.833333333333332593e-01,5.229995237341902303e-01
6.041666666666666297e-01,5.230498102818641470e-01
6.250000000000000000e-01,5.231002973432029579e-01
6.458333333333332593e-01,5.231500028280262615e-01
6.666666666666666297e-01,5.231980471810376843e-01
6.875000000000000000e-01,5.232438930069135408e-01
7.083333333333332593e-01,5.232871909145889733e-01
7.291666666666666297e-01,5.233276317653392518e-01
7.500000000000000000e-01,5.233650164324202825e-01
7.708333333333332593e-01,5.233993232729439171e-01
7.916666666666666297e-01,5.234306368900528694e-01
8.125000000000000000e-01,5.234590680101629534e-01
8.333333333333332593e-01,5.234847602063145144e-01
8.541666666666666297e-01,5.235079114487500851e-01
8.750000000000000000e-01,5.235287452914799688e-01
8.958333333333332593e-01,5.235474710087945072e-01
9.166666666666666297e-01,5.235642782035344611e-01
9.375000000000000000e-01,5.235793472119639747e-01
9.583333333333332593e-01,5.235928448337977548e-01
9.791666666666666297e-01,5.236049125582153962e-01
1.000000000000000000e+00,5.236156663172639725e-01
1.020833333333333259e+00,5.236252050864942387e-01
1.041666666666666519e+00,5.236336153974350260e-01
1.062500000000000000e+00,5.236409710338175705e-01
1.083333333333333259e+00,5.236473353857153956e-01
1.104166666666666519e+00,5.236527673199309341e-01
1.125000000000000000e+00,5.236573252451839355e-01
1.145833333333333259e+00,5.236610677956526905e-01
1.166666666666666519e+00,5.236640543104778001e-01
1.187500000000000000e+00,5.236663464850148664e-01
1.208333333333333259e+00,5.236680091869176934e-01
1.229166666666666519e+00,5.236691093391424578e-01
1.250000000000000000e+00,5.236697143144724009e-01
1.270833333333333259e+00,5.236698909873104268e-01
1.291666666666666519e+00,5.236697047752900680e-01
1.312500000000000000e+00,5.236692180164576049e-01
1.333333333333333259e+00,5.236684883017685976e-01
1.354166666666666519e+00,5.236675674748360043e-01
1.375000000000000000e+00,5.236665010743406512e-01
1.395833333333333259e+00,5.236653277910624515e-01
1.416666666666666519e+00,5.236640791096165426e-01
1.437500000000000000e+00,5.236627794615222875e-01
1.458333333333333259e+00,5.236614467788834881e-01
1.479166666666666519e+00,5.236600931550693394e-01
1.500000000000000000e+00,5.236587255809654895e-01
1.520833333333333259e+00,5.236573468683739518e-01
1.541666666666666519e+00,5.236559566965126589e-01
1.562500000000000000e+00,5.236545526030906839e-01
1.583333333333333259e+00,5.236531308582232924e-01
1.604166666666666519e+00,5.236516872609491280e-01
1.625000000000000000e+00,5.236502178448609879e-01
1.645833333333333259e+00,5.236487194231173037e-01
1.666666666666666519e+00,5.236471899500535487e-01
1.687500000000000000e+00,5.236456287344535276e-01
1.708333333333333259e+00,5.236440365289436460e-01
1.729166666666666519e+00,5.236424154934672393e-01
1.750000000000000000e+00,5.236407690444293550e-01
1.770833333333333259e+00,5.236391016258218345e-01
1.791666666666666519e+00,5.236374184356209494e-01
1.812500000000000000e+00,5.236357251254508682e-01
1.833333333333333259e+00,5.236340274903358294e-01
1.854166666666666519e+00,5.236323311714845552e-01
1.875000000000000000e+00,5.236306413915658986e-01
1.895833333333333259e+00,5.236289627321270013e-01
1.916666666666666519e+00,5.236272989579896509e-01
1.937500000000000000e+00,5.236256528931063636e-01
1.958333333333333259e+00,5.236240263497212721e-01
1.979166666666666519e+00,5.236224201077499529e-01
2.000000000000000000e+00,5.236208339383563448e-01
2.020833333333333037e+00,5.236192666653379790e-01
2.041666666666666519e+00,5.236177162574956467e-01
2.062500000000000000e+00,5.236161799441635400e-01
2.083333333333333037e+00,5.236146543458354286e-01
2.104166666666666519e+00,5.236131356127223802e-01
2.125000000000000000e+00,5.236116195651757677e-01
2.145833333333333037e+00,5.236101018307559585e-01
2.166666666666666519e+00,5.236085779736628920e-01
2.187500000000000000e+00,5.236070436134513395e-01
2.208333333333333037e+00,5.236054945311332531e-01
2.229166666666666519e+00,5.236039267616103832e-01
2.250000000000000000e+00,5.236023366721237471e-01
2.270833333333333037e+00,5.236007210270215984e-01
2.291666666666666519e+00,5.235990770396012906e-01
2.312500000000000000e+00,5.235974024120443326e-01
2.333333333333333037e+00,5.235956953645625189e-01
2.354166666666666519e+00,5.235939546548925572e-01
2.375000000000000000e+00,5.235921795891963493e-01
2.395833333333333037e+00,5.235903700252912962e-01
2.416666666666666519e+00,5.235885263689703528e-01
2.437500000000000000e+00,5.235866495639966978e-01
2.458333333333333037e+00,5.235847410762309861e-01
2.479166666666666519e+00,5.235828028722241401e-01
2.500000000000000000e+00,5.235808373925199266e-01
2.520833333333333037e+00,5.235788475199185665e-01
2.541666666666666519e+00,5.235768365429408489e-01
2.562500000000000000e+00,5.235748081148017263e-01
2.583333333333333037e+00,5.235727662082663159e-01
2.604166666666666519e+00,5.235707150669067778e-01
2.625000000000000000e+00,5.235686591533462719e-01
2.645833333333333037e+00,5.235666030952219607e-01
2.666666666666666519e+00,5.235645516296827395e-01
2.687500000000000000e+00,5.235625095473180890e-01
2.708333333333333037e+00,5.235604816364791692e-01
2.729166666666666519e+00,5.235584726289606028e-01
2.750000000000000000e+00,5.235564871480050675e-01
2.770833333333333037e+00,5.235545296595442988e-01
2.791666666666666519e+00,5.235526044275273794e-01
2.812500000000000000e+00,5.235507154740575153e-01
2.833333333333333037e+00,5.235488665449671286e-01
2.854166666666666519e+00,5.235470610812817949e-01
2.875000000000000000e+00,5.235453021968978771e-01
2.895833333333333037e+00,5.235435926626387237e-01
2.916666666666666519e+00,5.235419348966826592e-01
2.937500000000000000e+00,5.235403309612355338e-01
2.958333333333333037e+00,5.235387825651612870e-01
2.979166666666666519e+00,5.235372910721771689e-01
3.000000000000000000e+00,5.235358575141288995e-01
3.020833333333333037e+00,5.235344826087625636e-01
3.041666666666666519e+00,5.235331667813613032e-01
3.062500000000000000e+00,5.235319101895697935e-01
3.083333333333333037e+00,5.235307127507276004e-01
3.104166666666666519e+00,5.235295741710077611e-01
3.125000000000000000e+00,5.235284939756903455e-01
3.145833333333333037e+00,5.235274715399232948e-01
3.166666666666666519e+00,5.235265061193722369e-01
3.187500000000000000e+00,5.235255968801987292e-01
3.208333333333333037e+00,5.235247429278752085e-01
3.229166666666666519e+00,5.235239433344104354e-01
3.250000000000000000e+00,5.235231971636088444e-01
3.270833333333333037e+00,5.235225034940734767e-01
3.291666666666666519e+00,5.235218614397085801e-01
3.312500000000000000e+00,5.235212701675578950e-01
3.333333333333333037e+00,5.235207289128654962e-01
3.354166666666666519e+00,5.235202369913072307e-01
3.375000000000000000e+00,5.235197938083936409e-01
3.395833333333333037e+00,5.235193988660895581e-01
3.416666666666666519e+00,5.235190517667457355e-01
3.437500000000000000e+00,5.235187522144738592e-01
3.458333333333333037e+00,5.235185000141215905e-01
3.479166666666666519e+00,5.235182950680449254e-01
3.500000000000000000e+00,5.235181373708890362e-01
3.520833333333333037e+00,5.235180270026128513e-01
3.541666666666666519e+00,5.235179641199954048e-01
3.562500000000000000e+00,5.235179489468815284e-01
3.583333333333333037e+00,5.235179817634263433e-01
3.604166666666666519e+00,5.235180628945795833e-01
3.625000000000000000e+00,5.235181926980809752e-01
3.645833333333333037e+00,5.235183715521929404e-01
3.666666666666666519e+00,5.235185998434047638e-01
3.687500000000000000e+00,5.235188779543282767e-01
3.708333333333333037e+00,5.235192062519724576e-01
3.729166666666666519e+00,5.235195850765785863e-01
3.750000000000000000e+00,5.235200147311801500e-01
3.770833333333333037e+00,5.235204954719980819e-01
3.791666666666666519e+00,5.235210274998007840e-01
3.812500000000000000e+00,5.235216109523025407e-01
3.833333333333333037e+00,5.235222458976585003e-01
3.854166666666666519e+00,5.235229323291014092e-01
3.875000000000000000e+00,5.235236701607228760e-01
3.895833333333333037e+00,5.235244592243991635e-01
3.916666666666666519e+00,5.235252992678341988e-01
3.937500000000000000e+00,5.235261899536720609e-01
3.958333333333333037e+00,5.235271308596205486e-01
3.979166666666666519e+00,5.235281214795124427e-01
4.000000000000000000e+00,5.235291612252169768e-01
4.020833333333333037e+00,5.235302494293185838e-01
4.041666666666666075e+00,5.235313853484526714e-01
4.062500000000000000e+00,5.235325681672045040e-01
4.083333333333333037e+00,5.235337970024592780e-01
4.104166666666666075e+00,5.235350709081088016e-01
4.125000000000000000e+00,5.235363888800108612e-01
4.145833333333333037e+00,5.235377498610970237e-01
4.166666666666666075e+00,5.235391527465480532e-01
4.187500000000000000e+00,5.235405963889500081e-01
4.208333333333333037e+00,5.235420796033463109e-01
4.229166666666666075e+00,5.235436011721265048e-01
4.250000000000000000e+00,5.235451598496922987e-01
4.270833333333333037e+00,5.235467543668417267e-01
4.291666666666666075e+00,5.235483834348386711e-01
4.312500000000000000e+00,5.235500457491411019e-01
4.333333333333333037e+00,5.235517399927518412e-01
4.354166666666666075e+00,5.235534648391940715e-01
4.375000000000000000e+00,5.235552189550956026e-01
4.395833333333333037e+00,5.235570010023881116e-01
4.416666666666666075e+00,5.235588096401355696e-01
4.437500000000000000e+00,5.235606435259967384e-01
4.458333333333333037e+00,5.235625013173569320e-01
4.479166666666666075e+00,5.235643816721384791e-01
4.500000000000000000e+00,5.235662832493318541e-01
4.520833333333333037e+00,5.235682047092720115e-01
4.541666666666666075e+00,5.235701447136955622e-01
4.562500000000000000e+00,5.235721019256117659e-01
4.583333333333333037e+00,5.235740750090263074e-01
4.604166666666666075e+00,5.235760626285469455e-01
4.625000000000000000e+00,5.235780634489100027e-01
4.645833333333333037e+00,5.235800761344536758e-01
4.666666666666666075e+00,5.235820993485766905e-01
4.687500000000000000e+00,5.235841317532065053e-01
4.708333333333333037e+00,5.235861720082994886e-01
4.729166666666666075e+00,5.235882187713978286e-01
4.750000000000000000e+00,5.235902706972644927e-01
4.770833333333333037e+00,5.235923264376129982e-01
4.791666666666666075e+00,5.235943846409402136e-01
4.812500000000000000e+00,5.235964439524770642e-01
4.833333333333333037e+00,5.235985030142628061e-01
4.854166666666666075e+00,5.236005604653432011e-01
4.875000000000000000e+00,5.236026149421028064e-01
4.895833333333333037e+00,5.236046650787175016e-01
4.916666666666666075e+00,5.236067095077384659e-01
4.937500000000000000e+00,5.236087468607868445e-01
4.958333333333333037e+00,5.236107757693635456e-01
4.979166666666666075e+00,5.236127948657588460e-01
5.000000000000000000e+00,5.236148027840564767e-01
5.020833333333333037e+00,5.236167981612169786e-01
5.041666666666666075e+00,5.236187796382311133e-01
5.062500000000000000e+00,5.236207458613295618e-01
5.083333333333333037e+00,5.236226954832416958e-01
5.104166666666666075e+00,5.236246271644878769e-01
5.125000000000000000e+00,5.236265395746937390e-01
5.145833333333333037e+00,5.236284313939142399e-01
5.166666666666666075e+00,5.236303013139640417e-01
5.187500000000000000e+00,5.236321480397342354e-01
5.208333333333333037e+00,5.236339702904971860e-01
5.229166666666666075e+00,5.236357668011838440e-01
5.250000000000000000e+00,5.236375363236305258e-01
5.270833333333333037e+00,5.236392776277878358e-01
5.291666666666666075e+00,5.236409895028886208e-01
5.312500000000000000e+00,5.236426707585688511e-01
5.333333333333333037e+00,5.236443202259415397e-01
5.354166666666666075e+00,5.236459367586185909e-01
5.375000000000000000e+00,5.236475192336826900e-01
5.395833333333333037e+00,5.236490665526052357e-01
5.416666666666666075e+00,5.236505776421125358e-01
5.437500000000000000e+00,5.236520514550038197e-01
5.458333333333333037e+00,5.236534869709169593e-01
5.479166666666666075e+00,5.236548831970482265e-01
5.500000000000000000e+00,5.236562391688281970e-01
5.520833333333333037e+00,5.236575539505514687e-01
5.541666666666666075e+00,5.236588266359700761e-01
5.562500000000000000e+00,5.236600563488481574e-01
5.583333333333333037e+00,5.236612422434790970e-01
5.604166666666666075e+00,5.236623835051772424e-01
5.625000000000000000e+00,5.236634793507347618e-01
5.645833333333333037e+00,5.236645290288535204e-01
5.666666666666666075e+00,5.236655318205530873e-01
5.687500000000000000e+00,5.236664870395575377e-01
5.708333333333333037e+00,5.236673940326597165e-01
5.729166666666666075e+00,5.236682521800647416e-01
5.750000000000000000e+00,5.236690608957211834e-01
5.770833333333333037e+00,5.236698196276301509e-01
5.791666666666666075e+00,5.236705278581459400e-01
5.812500000000000000e+00,5.236711851042503696e-01
5.833333333333333037e+00,5.236717909178235653e-01
5.854166666666666075e+00,5.236723448858926488e-01
5.875000000000000000e+00,5.236728466308678831e-01
5.895833333333333037e+00,5.236732958107640501e-01
5.916666666666666075e+00,5.236736921194032890e-01
5.937500000000000000e+00,5.236740352866073867e-01
5.958333333333333037e+00,5.236743250783635339e-01
5.979166666666666075e+00,5.236745612969838648e-01
6.000000000000000000e+00,5.236747437812353523e-01
6.020833333333333037e+00,5.236748724064588245e-01
6.041666666666666075e+00,5.236749470846612242e-01
6.062500000000000000e+00,5.236749677645908818e-01
6.083333333333333037e+00,5.236749344317891408e-01
6.104166666666666075e+00,5.236748471086185575e-01
6.125000000000000000e+00,5.236747058542663424e-01
6.145833333333333037e+00,5.236745107647278186e-01
6.166666666666666075e+00,5.236742619727629000e-01
6.187500000000000000e+00,5.236739596478230396e-01
6.208333333333333037e+00,5.236736039959600797e-01
6.229166666666666075e+00,5.236731952597030171e-01
6.250000000000000000e+00,5.236727337179115649e-01
6.270833333333333037e+00,5.236722196856021805e-01
6.291666666666666075e+00,5.236716535137484474e-01
6.312500000000000000e+00,5.236710355890527024e-01
6.333333333333333037e+00,5.236703663336951253e-01
6.354166666666666075e+00,5.236696462050542955e-01
6.375000000000000000e+00,5.236688756954016588e-01
6.395833333333333037e+00,5.236680553315713471e-01
6.416666666666666075e+00,5.236671856746046849e-01
6.437500000000000000e+00,5.236662673193677175e-01
6.458333333333333037e+00,5.236653008941507537e-01
6.479166666666666075e+00,5.236642870602328248e-01
6.500000000000000000e+00,5.236632265114361529e-01
6.520833333333333037e+00,5.236621199736436472e-01
6.541666666666666075e+00,5.236609682043052993e-01
6.562500000000000000e+00,5.236597719919163785e-01
6.583333333333333037e+00,5.236585321554747541e-01
6.604166666666666075e+00,5.236572495439208996e-01
6.625000000000000000e+00,5.236559250355523609e-01
6.645833333333333037e+00,5.236545595374192397e-01
6.666666666666666075e+00,5.236531539847033567e-01
6.687500000000000000e+00,5.236517093400743228e-01
6.708333333333333037e+00,5.236502265930319533e-01
6.729166666666666075e+00,5.236487067592247024e-01
6.750000000000000000e+00,5.236471508797548857e-01
6.770833333333333037e+00,5.236455600204618088e-01
6.791666666666666075e+00,5.236439352711964590e-01
6.812500000000000000e+00,5.236422777450723265e-01
6.833333333333333037e+00,5.236405885777025704e-01
6.854166666666666075e+00,5.236388689264239726e-01
6.875000000000000000e+00,5.236371199695042389e-01
6.895833333333333037e+00,5.236353429053346442e-01
6.916666666666666075e+00,5.236335389516102445e-01
6.937500000000000000e+00,5.236317093444954329e-01
6.958333333333333037e+00,5.236298553377780607e-01
6.979166666666666075e+00,5.236279782020097917e-01
7.000000000000000000e+00,5.236260792236375750e-01
7.020833333333333037e+00,5.236241597041193518e-01
7.041666666666666075e+00,5.236222209590335464e-01
7.062500000000000000e+00,5.236202643171762316e-01
7.083333333333333037e+00,5.236182911196483047e-01
7.104166666666666075e+00,5.236163027189387753e-01
7.125000000000000000e+00,5.236143004779935106e-01
7.145833333333333037e+00,5.236122857692807608e-01
7.166666666666666075e+00,5.236102599738461372e-01
7.187500000000000000e+00,5.236082244803661467e-01
7.208333333333333037e+00,5.236061806841944000e-01
7.229166666666666075e+00,5.236041299864017118e-01
7.250000000000000000e+00,5.236020737928117619e-01
7.270833333333333037e+00,5.236000135130373101e-01
7.291666666666666075e+00,5.235979505595099726e-01
7.312500000000000000e+00,5.235958863465074442e-01
7.333333333333333037e+00,5.235938222891844962e-01
7.354166666666666075e+00,5.235917598025987552e-01
7.375000000000000000e+00,5.235897003007369266e-01
7.395833333333333037e+00,5.235876451955435718e-01
7.416666666666666075e+00,5.235855958959534373e-01
7.437500000000000000e+00,5.235835538069195660e-01
7.458333333333333037e+00,5.235815203284494013e-01
7.479166666666666075e+00,5.235794968546441108e-01
7.500000000000000000e+00,5.235774847727414638e-01
7.520833333333333037e+00,5.235754854621633703e-01
7.541666666666666075e+00,5.235735002935675286e-01
7.562500000000000000e+00,5.235715306279099535e-01
7.583333333333333037e+00,5.235695778155089464e-01
7.604166666666666075e+00,5.235676431951187260e-01
7.625000000000000000e+00,5.235657280930139379e-01
7.645833333333333037e+00,5.235638338220787169e-01
7.666666666666666075e+00,5.235619616809071841e-01
7.687500000000000000e+00,5.235601129529122710e-01
7.708333333333333037e+00,5.235582889054498645e-01
7.729166666666666075e+00,5.235564907889471709e-01
7.750000000000000000e+00,5.235547198360471777e-01
7.770833333333333037e+00,5.235529772607647736e-01
7.791666666666666075e+00,5.235512642576549691e-01
7.812500000000000000e+00,5.235495820009955503e-01
7.833333333333333037e+00,5.235479316439797248e-01
7.854166666666666075e+00,5.235463143179317491e-01
7.875000000000000000e+00,5.235447311315265528e-01
7.895833333333333037e+00,5.235431831700348981e-01
7.916666666666666075e+00,5.235416714945785310e-01
7.937500000000000000e+00,5.235401971414007649e-01
7.958333333333333037e+00,5.235387611211602676e-01
7.979166666666666075e+00,5.235373644182367281e-01
8.000000000000000000e+00,5.235360079900571728e-01
8.020833333333332149e+00,5.235346927664393801e-01
8.041666666666666075e+00,5.235334196489546121e-01
8.062500000000000000e+00,5.235321895103112189e-01
8.083333333333332149e+00,5.235310031937531194e-01
8.104166666666666075e+00,5.235298615124855948e-01
8.125000000000000000e+00,5.235287652491141808e-01
8.145833333333332149e+00,5.235277151551106511e-01
8.166666666666666075e+00,5.235267119502966526e-01
8.187500000000000000e+00,5.235257563223505439e-01
8.208333333333332149e+00,5.235248489263342186e-01
8.229166666666666075e+00,5.235239903842463516e-01
8.250000000000000000e+00,5.235231812845935195e-01
8.270833333333332149e+00,5.235224221819885226e-01
8.291666666666666075e+00,5.235217135967678015e-01
8.312500000000000000e+00,5.235210560146358327e-01
8.333333333333332149e+00,5.235204498863337275e-01
8.354166666666666075e+00,5.235198956273257043e-01
8.375000000000000000e+00,5.235193936175194240e-01
8.395833333333332149e+00,5.235189442010034222e-01
8.416666666666666075e+00,5.235185476858091880e-01
8.437500000000000000e+00,5.235182043437031085e-01
8.458333333333332149e+00,5.235179144099993964e-01
